ndf-rt code 	 drugbank_ids with | as seperator  	 name
C45654	DB00371	MEPROBAMATE 400MG TAB [VA Product]
C49356	DB09345	PRAMOXINE HCL 1% LOTION [VA Product]
C46156	DB01390	METRIZAMIDE 6.75GM/VIL INJ [VA Product]
C49590	DB00433	PROCHLORPERAZINE 5MG SUPP,RTL [VA Product]
C49586	DB00433	PROCHLORPERAZINE 2.5MG SUPP,RTL [VA Product]
C49702	DB00782	PROPANTHELINE BR 15MG TAB [VA Product]
C52646	DB00620	TRIAMCINOLONE ACETONIDE 0.1% GEL,TOP [VA Product]
C46978	DB01183	NALOXONE HCL 1MG/ML INJ [VA Product]
C47672	DB00104	OCTREOTIDE ACETATE 20MG/KIT INJ,SUSP,SA [VA Product]
C41320	DB00591	FLUOCINOLONE ACETONIDE 0.025% OINT,TOP [VA Product]
C45630	DB00849	MEPHOBARBITAL 100MG TAB [VA Product]
C274114	DB01114	CHLORPHENIRAMINE MALEATE 100MG/ML INJ [VA Product]
C48710	DB00388	PHENYLEPHRINE HCL 0.25% SOLN,NASAL [VA Product]
C48724	DB00388	PHENYLEPHRINE HCL 0.5% SOLN,NASAL,SPRAY [VA Product]
C48726	DB00388	PHENYLEPHRINE HCL 0.5% SOLN,NASAL,SPRAY/PUMP [VA Product]
C48722	DB00388	PHENYLEPHRINE HCL 0.5% SOLN,NASAL [VA Product]
C45634	DB00849	MEPHOBARBITAL 50MG TAB [VA Product]
C34916	DB11150	BARIUM SO4 98.14% PWDR,ORAL [VA Product]
C34912	DB11150	BARIUM SO4 96% PWDR [VA Product]
C4970612557182	DB05382	AMIODARONE HCL (PACERONE) 200MG TAB [VA Product]
C50.68.18023	DB01118	AMIODARONE HCL (PACERONE) 200MG TAB,UD [VA Product]
C45710	DB09110	MESNA 400MG TAB [VA Product]
C39752	DB00313	DIVALPROEX NA 125MG CAP,SPRINKLE [VA Product]
C50.68^21232^	DB00889	GRANISETRON HCL 0.1MG/ML INJ,1ML VIL [VA Product]
C35912	DB00201	CAFFEINE CITRATE 20MG/ML INJ [VA Product]
C38890	DB01576	DEXTROAMPHETAMINE SO4 10MG CAP,SA [VA Product]
C50.68^21988^	DB01576	DEXTROAMPHETAMINE SO4 5MG/5ML SOLN,ORAL [VA Product]
C38904	DB01576	DEXTROAMPHETAMINE SO4 5MG/5ML ELIXIR [VA Product]
C50.68^24289^	DB00586	DICLOFENAC SUBMICRONIZED 35MG CAP,ORAL [VA Product]
C50.68.19081	DB08818	HYALURONIC ACID (JUVEDERM ULTRA) SYR [VA Product]
C275644	DB00397	PHENYLPROPANOLAMINE HCL 25MG TAB [VA Product]
C50.68.18417	DB11150	BARIUM SO4 1.3% SUSP [VA Product]
C32250	DB03166	ACETIC ACID,GLACIAL LIQUID [VA Product]
C33320	DB11081	ALUMINUM CHLORIDE 10% PASTE [VA Product]
C47482	DB00585	NIZATIDINE 150MG CAP,UD [VA Product]
C47480	DB00585	NIZATIDINE 150MG CAP [VA Product]
C47472	DB06690	NITROUS OXIDE 99.9% GAS [VA Product]
C47466	DB00727	NITROGLYCERIN 9MG CAP,SA,UD [VA Product]
C47464	DB00727	NITROGLYCERIN 9MG CAP,SA [VA Product]
C32648	DB00041	ALDESLEUKIN 22MILLION UNT/VIL INJ [VA Product]
C51696	DB01162	TERAZOSIN HCL 2MG TAB [VA Product]
C51690	DB01162	TERAZOSIN HCL 1MG TAB [VA Product]
C51694	DB01162	TERAZOSIN HCL 2MG CAP,UD [VA Product]
C51692	DB01162	TERAZOSIN HCL 2MG CAP [VA Product]
C51684	DB01162	TERAZOSIN HCL 10MG TAB [VA Product]
C51688	DB01162	TERAZOSIN HCL 1MG CAP,UD [VA Product]
C51686	DB01162	TERAZOSIN HCL 1MG CAP [VA Product]
C40024	DB00470	DRONABINOL 5MG CAP [VA Product]
C51678	DB00444	TENIPOSIDE 10MG/ML INJ,CONC [VA Product]
C276086	DB00444	TENIPOSIDE 10MG/ML INJ [VA Product]
C40020	DB00470	DRONABINOL 10MG CAP [VA Product]
C51674	DB00853	TEMOZOLOMIDE 5MG CAP [VA Product]
C274198	DB00741	HYDROCORTISONE ACETATE 0.5% SUSP,OPH [VA Product]
C45862	DB06799	METHENAMINE MANDELATE 500MG TAB [VA Product]
C50.68^22685^	DB00131	ADENOSINE MONOPHOSPHATE PWDR [VA Product]
C50.68^24998^	DB09096	BENZOYL PEROXIDE 4.4% WASH [VA Product]
C4969456338724	DB05276	HEPATITIS B IMMUNE GLOBULIN (BAYHEP) INJ [VA Product]
C42424	DB00502	HALOPERIDOL DECANOATE 50MG/ML INJ,1ML AMP [VA Product]
C274591	DB01064	ISOPROTERENOL HCL 0.125MG/SPRAY AEROSOL,INHL [VA Product]
C50.68^21015^	DB00638	INULIN POWDER,ORAL [VA Product]
C50.68.20619	DB10343	BCG,TICE (TICE BCG) 50MG/VIL INTRAVESICAL VACCINE [VA Product]
C50.68^26312^	DB09325	FLUORIDE 0.5MG TAB,CHEWABLE [VA Product]
C45388	DB10315	MEASLES VIRUS VACCINE,LIVE ATTENUATED INJ [VA Product]
C38508	DB00851	DACARBAZINE 200MG/VIL INJ [VA Product]
C50.68^20927^	DB00042	RIMABOTULINUMTOXINB 10,000UNIT/2ML INJ,VIL,2ML [VA Product]
C35660	DB00042	BOTULINUM TOXIN TYPE B 10,000UNT/VIL INJ 2ML [VA Product]
C50.68^20920^	DB00042	RIMABOTULINUMTOXINB 5,000UNIT/ML INJ,VIL,1ML [VA Product]
C35664	DB00042	BOTULINUM TOXIN TYPE B 5000UNT/VIL INJ 1ML [VA Product]
C50.68^20919^	DB00042	RIMABOTULINUMTOXINB 2,500UNIT/0.5ML INJ,VIL,0.5ML [VA Product]
C35662	DB00042	BOTULINUM TOXIN TYPE B 2500UNT/VIL INJ 0.5ML [VA Product]
C36674	DB01331	CEFOXITIN NA 1GM/VIL INJ [VA Product]
C274203	DB01331	CEFOXITIN NA 20MG/ML INJ [VA Product]
C50.68^25675^	DB00512	VANCOMYCIN HCL 6MG/ML/DEXTROSE 5% INJ,BAG,250ML [VA Product]
C50.68^25868^	DB00512	VANCOMYCIN HCL 6MG/ML/NACL 0.9% INJ,BAG,250ML [VA Product]
C45248	DB13749	MAGNESIUM GLUCONATE 54MG/5ML LIQUID [VA Product]
C23426602242184	DB00734	RISPERIDONE 4MG TAB,ORAL DISINTEGRATING [VA Product]
C53076	DB00512	VANCOMYCIN HCL 5MG/ML INJ,BAG,200ML [VA Product]
C50.68^26803^	DB00512	VANCOMYCIN HCL 5MG/ML/NACL 0.9% INJ,BAG,200ML [VA Product]
C42798	DB08818	HYALURONATE NA 12MG/ML INJ,OPH,SYRINGE,0.5ML [VA Product]
C38086	DB00375	COLESTIPOL GRANULES [VA Product]
C50.68^22965^	DB00602	IVERMECTIN 0.5% LOTION,TOP [VA Product]
C50892	DB09153	SODIUM CHLORIDE 0.9% (PF) INJ,SYRINGE,5ML [VA Product]
C50.68^27436^	DB11130	OPIUM 1% TINCTURE [VA Product]
C47800	DB11130	OPIUM 10% TINCTURE [VA Product]
C50.68^27584^	DB00295	OPIUM (ANHYDROUS MORPHINE 10MG/ML) TINCTURE [VA Product]
C50.68^27553^	DB00295	OPIUM 10MG/ML (MORPHINE) TINCTURE [VA Product]
C4970227381692	DB09153	SODIUM CHLORIDE 0.9% INJ,SYR,10ML POSIFLUSH [VA Product]
C50888	DB09153	SODIUM CHLORIDE 0.9% (PF) INJ,SYRINGE,10ML [VA Product]
C50894	DB09153	SODIUM CHLORIDE 0.9% (PF) INJ,SYRINGE,5ML/10ML [VA Product]
C50890	DB09153	SODIUM CHLORIDE 0.9% (PF) INJ,SYRINGE,3ML [VA Product]
C40010	DB00254	DOXYCYCLINE HYCLATE 50MG TAB [VA Product]
C43778	DB00030	INSULIN,NPH 70UNT/REGULAR 30UNT/ML HUMAN INJ [VA Product]
C33244	DB00404	ALPRAZOLAM 0.5MG/5ML SOLN,ORAL [VA Product]
C33240	DB00404	ALPRAZOLAM 0.5MG TAB [VA Product]
C33242	DB00404	ALPRAZOLAM 0.5MG TAB,UD [VA Product]
C35480	DB00905	BIMATOPROST 0.03% SOLN,OPH [VA Product]
C48616	DB01174	PHENOBARBITAL NA 130MG/ML INJ [VA Product]
C50.68^22889^	DB00254	DOXYCYCLINE MONOHYDRATE 50MG TAB [VA Product]
C43752	DB00047	INSULIN,GLARGINE,HUMAN 100 UNT/ML INJ [VA Product]
C43740	DB01306	INSULIN,ASPART,HUMAN 100 UNT/ML INJ [VA Product]
C43760	DB09456	INSULIN,LENTE,BEEF/PURIFIED 100UNT/ML INJ [VA Product]
C43672	DB09456	INSULIN LENTE BEEF 100 U/ML INJ NOVO [VA Product]
C43756	DB09456	INSULIN,LENTE,BEEF 100UNT/ML INJ [VA Product]
C33236	DB00404	ALPRAZOLAM 0.25MG TAB [VA Product]
C33238	DB00404	ALPRAZOLAM 0.25MG TAB,UD [VA Product]
C50.68.19168	DB00404	ALPRAZOLAM 0.25MG TAB,ORALLY DISINTEGRATING [VA Product]
C50.68.19170	DB00404	ALPRAZOLAM 2MG TAB,ORALLY DISINTEGRATING [VA Product]
C50.68.19169	DB00404	ALPRAZOLAM 1MG TAB,ORALLY DISINTEGRATING [VA Product]
C50.68.19167	DB00404	ALPRAZOLAM 0.5MG TAB,ORALLY DISINTEGRATING [VA Product]
C43936	DB09115	IODOQUINOL 3%/LANOLIN DERIVATIVES SHAMPOO [VA Product]
C50.68.18717	DB01026	KETOCONAZOLE 2% FOAM,TOP [VA Product]
C50.68^22612^	DB00193	TRAMADOL 100MG (RYZOLT) TAB,SA [VA Product]
C50.68.17871	DB00193	TRAMADOL HCL 200MG TAB,SA [VA Product]
C50.68^22610^	DB00193	TRAMADOL 200MG (RYZOLT) TAB,SA [VA Product]
C50.68.17872	DB00193	TRAMADOL HCL 300MG TAB,SA [VA Product]
C47460	DB00727	NITROGLYCERIN 6.5MG TAB,SA [VA Product]
C39382	DB00804	DICYCLOMINE HCL 10MG/ML INJ [VA Product]
C39378	DB00804	DICYCLOMINE HCL 10MG CAP [VA Product]
C50.68.18745	DB11300	THROMBIN 5000UNT/VIL SOLN,NASAL,KIT W/SYRINGE [VA Product]
C38072	DB01394	COLCHICINE 0.5MG/ML INJ [VA Product]
C41192	DB13257	FERROUS SO4 75MG/0.6ML DROPS,ORAL [VA Product]
C41148	DB13257	FERROUS SO4 125MG/ML DROPS,ORAL [VA Product]
C41152	DB13257	FERROUS SO4 160MG TAB [VA Product]
C41144	DB01592	FERROUS GLUCONATE 80MG TAB,SA [VA Product]
C41118	DB01592	FERROUS FUMARATE 275MG CAP,SA [VA Product]
C50.68.18341	DB00734	RISPERIDONE 12.5MG/VIL INJ,SUSP,SA [VA Product]
C41110	DB01592	FERROUS FUMARATE 195MG TAB [VA Product]
C41154	DB13257	FERROUS SO4 160MG TAB,SA [VA Product]
C50.68^24380^	DB00180	FLUNISOLIDE 80MCG/SPRAY INHL,ORAL [VA Product]
C50092	DB00899	REMIFENTANIL HCL 5MG/VIL INJ [VA Product]
C276943	DB00996	GABAPENTIN 400MG TAB [VA Product]
C50.68^23734^	DB00282	PAMIDRONATE DISODIUM 3MG/ML INJ,SOLN [VA Product]
C50.68^20804^	DB00669	SUMATRIPTAN SUCCINATE 4MG/0.5ML INJ,KIT [VA Product]
C50.68^24104^	DB00451	LEVOTHYROXINE NA 0.137MG CAP,UD [VA Product]
C41602	DB00145	FREAMINE II 8.5% INJ [VA Product]
C50.68^23889^	DB00451	LEVOTHYROXINE NA 0.075MG CAP,ORAL [VA Product]
C50.68^23886^	DB00451	LEVOTHYROXINE SODIUM 0.075MG CAP,ORAL [VA Product]
C37704	DB00257	CLOTRIMAZOLE 1% CREAM/CLOTRIMAZOLE 500MG TAB,VAG [VA Product]
C45774	DB00331	METFORMIN HCL 850MG TAB [VA Product]
C45776	DB00331	METFORMIN HCL 850MG TAB,UD [VA Product]
C50.68.20177	DB00331	METFORMIN HCL (GLUMETZA) 1000MG TAB,SA [VA Product]
C50.68.19240	DB00331	METFORMIN HCL (GLUMETZA) 500MG TAB,SA [VA Product]
C36238	DB10429	CANDIDA 1:500 SKIN TEST [VA Product]
C36234	DB10429	CANDIDA 1:100 SKIN TEST [VA Product]
C50.68.18668	DB00052	SOMATROPIN (ZORBTIVE) 8.8MG/VIL INJ [VA Product]
C40118	DB00625	EFAVIRENZ 600MG TAB [VA Product]
C40972	DB00927	FAMOTIDINE 40MG/5ML SUSP,ORAL [VA Product]
C50826	DB01390	SODIUM BICARBONATE 42MG/ML INJ [VA Product]
C40966	DB00927	FAMOTIDINE 20MG TAB [VA Product]
C40968	DB00927	FAMOTIDINE 20MG TAB,UD [VA Product]
C40962	DB00927	FAMOTIDINE 10MG TAB,CHEW [VA Product]
C23426233068448	DB00736	ESOMEPRAZOLE NA 40MG/VIL INJ [VA Product]
C50194	DB00140	RIBOFLAVIN PO4 SODIUM 50MG/ML INJ [VA Product]
C50180	DB00811	RIBAVIRIN 200MG CAP [VA Product]
C45944	DB00553	METHOXSALEN 10MG (SOFT) CAP [VA Product]
C50166	DB11597	RHO (D) IMMUNE GLOBULIN,HUMAN 11.5% INJ [VA Product]
C274694	DB00562	BENZTHIAZIDE 50MG TAB [VA Product]
C35394	DB00443	BETAMETHASONE DIPROPIONATE 0.05% OINT,TOP [VA Product]
C42420	DB00502	HALOPERIDOL DECANOATE 100MG/ML INJ,1ML AMP [VA Product]
C35406	DB00443	BETAMETHASONE VALERATE 0.01% CREAM,TOP [VA Product]
C35412	DB00443	BETAMETHASONE VALERATE 0.1% OINT,TOP [VA Product]
C275546	DB00427	TRIPROLIDINE HCL 2.5MG TAB [VA Product]
C50.68.20180	DB00313	VALPROIC ACID 500MG CAP,SA [VA Product]
C50230	DB00734	RISPERIDONE 0.5MG TAB,ORAL DISINTEGRATING [VA Product]
C44686	DB01137	LEVOFLOXACIN 0.5% SOLN,OPH [VA Product]
C52514	DB00519	TRANDOLAPRIL 1MG TAB [VA Product]
C52524	DB00519	TRANDOLAPRIL 4MG TAB [VA Product]
C52518	DB00519	TRANDOLAPRIL 2MG TAB [VA Product]
C50.68^26785^	DB00563	METHOTREXATE 17.5MG/0.4ML AUTO INJECTOR [VA Product]
C50.68^23547^	DB00424	HYOSCYAMINE 0.125MG IR/0.25MG TAB,SA [VA Product]
C46538	DB00295	MORPHINE SO4 15MG TAB,SA [VA Product]
C50.68^26153^	DB00555	LAMOTRIGINE (EQV-LAMICTAL XR) 25MG TAB,SA [VA Product]
C50.68^20758^	DB00555	LAMOTRIGINE (LAMICTAL XR) 25MG TAB,SA [VA Product]
C46588	DB00295	MORPHINE SO4 30MG TAB,SA [VA Product]
C46590	DB00295	MORPHINE SO4 30MG TAB,SA,UD [VA Product]
C50.68^20757^	DB00555	LAMOTRIGINE (LAMICTAL XR) 50MG TAB,SA [VA Product]
C44104	DB01247	ISOCARBOXAZID 10MG TAB [VA Product]
C274417	DB00277	THEOPHYLLINE,ANHYDROUS 50MG SPRINKLE CAP,SA [VA Product]
C274399	DB00277	THEOPHYLLINE 50MG CAP,SA [VA Product]
C38382	DB00115	CYANOCOBALAMIN 250MCG TAB [VA Product]
C38384	DB00115	CYANOCOBALAMIN 25MCG TAB [VA Product]
C38378	DB00115	CYANOCOBALAMIN 20MCG/ML INJ [VA Product]
C273569	DB00333	METHADONE HCL 65MG/20ML SOLN,ORAL [VA Product]
C38374	DB00115	CYANOCOBALAMIN 10MCG/ML INJ [VA Product]
C273567	DB00333	METHADONE HCL 60MG/20ML SOLN,ORAL [VA Product]
C38392	DB00115	CYANOCOBALAMIN 2MCG/ML INJ [VA Product]
C38394	DB00115	CYANOCOBALAMIN 30MCG/ML INJ [VA Product]
C50868	DB09153	SODIUM CHLORIDE 0.4% SOLN,NASAL SPRAY [VA Product]
C50866	DB09153	SODIUM CHLORIDE 0.4% SOLN,NASAL [VA Product]
C4970679942562	DB01137	LEVOFLOXACIN 125MG/5ML SOLN,ORAL [VA Product]
C274651	DB00948	MEZLOCILLIN NA 1GM/VIL INJ [VA Product]
C49906	DB00545	PYRIDOSTIGMINE BR 5MG/ML INJ [VA Product]
C49908	DB00545	PYRIDOSTIGMINE BR 60MG TAB [VA Product]
C45250	DB09104	MAGNESIUM HYDROXIDE 1200MG/5ML SUSP,ORAL [VA Product]
C46272	DB09104	MILK OF MAGNESIA,10ML [VA Product]
C46276	DB09104	MILK OF MAGNESIA,30ML [VA Product]
C46274	DB09104	MILK OF MAGNESIA,15ML [VA Product]
C46534	DB00295	MORPHINE SO4 15MG CAP [VA Product]
C49122	DB00761	POTASSIUM CHLORIDE 15MEQ/15ML LIQUID [VA Product]
C32268	DB03128	ACETYLCHOLINE CL 1% SOLN,OPH,2ML [VA Product]
C32266	DB03128	ACETYLCHOLINE CL 1% SOLN,OPH [VA Product]
C32270	DB03128	ACETYLCHOLINE CL 1%,2ML/BALANCED SALT SOLN,OPH [VA Product]
C39270	DB00271	DIATRIZOATE NA 25% INJ [VA Product]
C51704	DB01162	TERAZOSIN HCL STARTER PACK [VA Product]
C50682	DB01104	SERTRALINE HCL 100MG TAB,UD [VA Product]
C50680	DB01104	SERTRALINE HCL 100MG TAB [VA Product]
C51370	DB00708	SUFENTANIL CITRATE 50MCG/ML INJ,AMP,2ML [VA Product]
C51372	DB00708	SUFENTANIL CITRATE 50MCG/ML INJ,AMP,5ML [VA Product]
C50.68^22045^	DB01914|DB09341	GLUCOSE 50GM/300ML LIQUID,ORAL [VA Product]
C49352	DB09345	PRAMOXINE HCL 1% CREAM,TOP [VA Product]
C50.68^25285^	DB00956	HYDROCODONE BITARTRATE 120MG TAB,SA [VA Product]
C32376	DB00640	ADENOSINE 3MG/ML INJ,SYRINGE 5ML [VA Product]
C35388	DB00443	BETAMETHASONE DIPROPIONATE 0.05% AUGMENTED OINT [VA Product]
C51814	DB09085	TETRACAINE HCL 0.5% SOLN,TOP [VA Product]
C51838	DB00759	TETRACYCLINE HCL 2.2MG/ML SOLN,TOP [VA Product]
C48760	DB00252	PHENYTOIN NA 50MG/ML INJ [VA Product]
C42064	DB09462	GLYCERIN (PEDIATRIC) SUPP,RTL [VA Product]
C43742	DB01306	INSULIN,ASPART,HUMAN 100 UNT/ML INJ,CARTRIDGE,3ML [VA Product]
C276597	DB01306	INSULIN,ASPART,HUMAN 100 UNIT/ML INJ,PENFILL,3ML [VA Product]
C50.68.20003	DB00007	LEUPROLIDE ACETATE (LUPRON-PED) 11.25MG (1 MONTH) INJ,SUSP,SA [VA Product]
C50.68.18310	DB00007	LEUPROLIDE ACETATE (PEDIATRIC) 11.25MG/KIT INJ,SUSP,SA [VA Product]
C46198	DB00379	MEXILETINE HCL 150MG CAP [VA Product]
C44910	DB00281	LIDOCAINE HCL 40MG/ML INJ [VA Product]
C44904	DB00281	LIDOCAINE HCL 4% INJ [VA Product]
C44908	DB00281	LIDOCAINE HCL 40MG/ML (PF) INJ [VA Product]
C50.68.18316	DB00936	SALICYLIC ACID 3% GEL,TOP [VA Product]
C50.68.17901	DB00624	TESTOSTERONE 2% CREAM,TOP [VA Product]
C48682	DB00191	PHENTERMINE RESIN COMPLEX 15MG CAP,SA [VA Product]
C51868	DB01041	THALIDOMIDE 200MG CAP [VA Product]
C23426346233669	DB01118	AMIODARONE HCL (BARR) 200MG TAB [VA Product]
C23426358844210	DB01118	AMIODARONE HCL (TEVA) 200MG TAB [VA Product]
C33548	DB01118	AMIODARONE HCL 200MG TAB,UD [VA Product]
C33546	DB01118	AMIODARONE HCL 200MG TAB [VA Product]
C276965	DB05382	AMIODARONE HCL (SANDOZ) 200MG TAB [VA Product]
C33544	DB01118	AMIODARONE HCL (GENEVA) 200MG TAB [VA Product]
C23426351389352	DB01118	AMIODARONE HCL (EON) 200MG TAB [VA Product]
C48326	DB00299	PENCICLOVIR 1% CREAM.TOP [VA Product]
C48700	DB00388	PHENYLEPHRINE HCL 0.12% SOLN,OPH [VA Product]
C276348	DB00022	PEGINTERFERON ALPHA-2B 240MCG/ML INJ,KIT [VA Product]
C276349	DB00022	PEGINTERFERON ALPHA-2B 300MCG/ML INJ,KIT [VA Product]
C50988	DB04272	SODIUM CITRATE 3.5MEQ/ML INJ,CONC [VA Product]
C50994	DB09154	SODIUM CITRATE 46.7% SOLN [VA Product]
C50992	DB09154	SODIUM CITRATE 46.7% INJ [VA Product]
C50.68^26652^	DB08818	HYALURONATE NA 8MG/ML INJ,SYRINGE,3ML [VA Product]
C50.68^23935^	DB00181	BACLOFEN 2MG/ML (PF) INJ,INTRATHECAL,VIAL,20ML [VA Product]
C276927	DB00181	BACLOFEN 2MG/ML (PF) INJ,INTRATHECAL,AMP,20ML [VA Product]
C50578	DB00747	SCOPOLAMINE 0.33MG/24HRS PATCH [VA Product]
C50998	DB09325	SODIUM FLUORIDE 0.02% LIQUID,DENT [VA Product]
C37344	DB01166	CILOSTAZOL 100MG TAB [VA Product]
C37346	DB01166	CILOSTAZOL 100MG TAB,UD [VA Product]
C37350	DB01166	CILOSTAZOL 50MG TAB,UD [VA Product]
C37348	DB01166	CILOSTAZOL 50MG TAB [VA Product]
C41942	DB00028	GLOBULIN,IMMUNE (IV) 20GM/VIL INJ [VA Product]
C276410	DB00246	ZIPRASIDONE MESYLATE 30MG/VIL (20MG/ML) INJ [VA Product]
C39922	DB00590	DOXAZOSIN MESYLATE 1MG TAB [VA Product]
C32046	DB00054	ABCIXIMAB 2MG/ML INJ,SOLN [VA Product]
C51618	DB00799	TAZAROTENE 0.1% CREAM,TOP [VA Product]
C51380	DB00634	SULFACETAMIDE NA 10% OINT,OPH [VA Product]
C40582	DB00783	ESTRADIOL 0.025MG/DAY (ESCLIM) PATCH [VA Product]
C39928	DB00590	DOXAZOSIN MESYLATE 4MG TAB [VA Product]
C50.68^23190^	DB00422	METHYLPHENIDATE HCL 30MG CAP,SA [VA Product]
C48796	DB09414	PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML (PF) INJ [VA Product]
C48798	DB09414	PHOSPHORUS 3MMOL/POTASSIUM 4.4MEQ/ML INJ [VA Product]
C50.68^25601^	DB09321	ZINC OXIDE 40% PASTE,TOP [VA Product]
C23426183731172	DB00727	NITROGLYCERIN (ETHEX) 0.6MG TAB,SUBLINGUAL [VA Product]
C50.68.20383	DB00727	NITROGLYCERIN (NITROSTAT) 0.6MG TAB,SUBLINGUAL [VA Product]
C46354	DB01017	MINOCYCLINE HCL 50MG TAB [VA Product]
C46348	DB01017	MINOCYCLINE HCL 100MG TAB [VA Product]
C50.68^26984^	DB00202	SUCCINYLCHOLINE CHLORIDE 20MG/ML INJ,SYRINGE,7ML [VA Product]
C50.68^26969^	DB00202	SUCCINYLCHOLINE CHLORIDE 20MG/ML INJ,SYRINGE,5ML [VA Product]
C35628	DB11238	BORAGE OIL CAP/TAB [VA Product]
C36248	DB06774	CAPSACIAN 0.075% APPLICATOR SOLN,TOP [VA Product]
C273631	DB00396	PROGESTERONE 38MG INSERT,CONT REL [VA Product]
C49624	DB00396	PROGESTERONE 4% GEL,VAG,APPLICATOR [VA Product]
C48916	DB01291	PIRBUTEROL ACETATE 0.2MG/ACTUATION INHL,ORAL [VA Product]
C49620	DB00396	PROGESTERONE 200MG CAP [VA Product]
C33328	DB11081	ALUMINUM CHLORIDE 25% SOLN [VA Product]
C274268	DB00420	PROMAZINE HCL 10MG TAB [VA Product]
C49632	DB00396	PROGESTERONE 50MG/ML INJ,REPOSITORY [VA Product]
C49638	DB00396	PROGESTERONE 50MG/ML INJ,SUSP [VA Product]
C49628	DB00396	PROGESTERONE 50MG/ML INJ [VA Product]
C49636	DB00396	PROGESTERONE 50MG/ML INJ,SOLN,SA [VA Product]
C49630	DB00396	PROGESTERONE 50MG/ML INJ (IN OIL) [VA Product]
C49634	DB00396	PROGESTERONE 50MG/ML INJ,SOLN [VA Product]
C49626	DB00396	PROGESTERONE 50MG/ML (IN OIL) INJ,SOLN [VA Product]
C49640	DB00396	PROGESTERONE 8% (90MG) GEL,VAG,APPLICATOR [VA Product]
C274260	DB00420	PROMAZINE HCL 10MG TAB,EC [VA Product]
C53092	DB10318	VARIVAX VACCINE INJ [VA Product]
C46410	DB00648	MITOTANE 500MG TAB [VA Product]
C46414	DB01204	MITOXANTRONE HCL 2MG/ML INJ [VA Product]
C50.68^22571^	DB00052	SOMATROPIN (HUMATROPE) 24MG/VIL INJ,CARTRIDGE [VA Product]
C46362	DB00350	MINOXIDIL 10MG TAB [VA Product]
C46366	DB00350	MINOXIDIL 2.5MG TAB [VA Product]
C46196	DB00765	METYROSINE 250MG CAP [VA Product]
C50.68.18653	DB00052	SOMATROPIN (HUMATROPE) 12MG/VIL INJ,CARTRIDGE [VA Product]
C34344	DB00126	ASCORBIC ACID 250MG TAB,CHEWABLE [VA Product]
C34346	DB00126	ASCORBIC ACID 250MG/5ML SOLN,ORAL [VA Product]
C34330	DB00126	ASCORBIC ACID 1GM TAB,SA [VA Product]
C38524	DB06779	DALTEPARIN NA 10,000UNT/ML SYRINGE [VA Product]
C38526	DB06779	DALTEPARIN NA 10000 UNT/ML INJ [VA Product]
C34358	DB00126	ASCORBIC ACID 25MG TAB [VA Product]
C37766	DB11082	COAL TAR 1.5% LIQUID [VA Product]
C37754	DB11082	COAL TAR 0.5% SHAMPOO [VA Product]
C37752	DB11082	COAL TAR 0.5% GEL,TOP [VA Product]
C37780	DB11082	COAL TAR 100% SOLN,TOP [VA Product]
C37770	DB11082	COAL TAR 1.75% GEL,TOP [VA Product]
C37788	DB11082	COAL TAR 2% SOAP,TOP [VA Product]
C37784	DB11082	COAL TAR 2% CREAM,TOP [VA Product]
C50.68.17882	DB03255	PHENOL (DILUTE) 0.6% (AF) MOUTHWASH [VA Product]
C274311	DB00126	EPINEPHRINE 0.16MG/SPRAY SUSP,INHL,ORAL [VA Product]
C51002	DB09325	SODIUM FLUORIDE 0.05% SOLN [VA Product]
C50626	DB11127	SELENIUM 40MCG/ML (PF) INJ [VA Product]
C50628	DB11127	SELENIUM 40MCG/ML INJ [VA Product]
C50618	DB11127	SELENIOUS ACID 40MCG/ML INJ [VA Product]
C40326	DB00668	EPINEPHRINE 0.1MG/ML INJ [VA Product]
C35848	DB00237	BUTABARBITAL NA 32MG TAB [VA Product]
C34898	DB11150	BARIUM SO4 75% SUSP,RTL [VA Product]
C34900	DB11150	BARIUM SO4 85% SUSP,RTL [VA Product]
C52380	DB00684	TOBRAMYCIN 300MG/5ML SOLN,INHL,ORAL,5ML [VA Product]
C50.68^25274^	DB00684	TOBRAMYCIN 300MG/5ML SOLN,INHL,ORAL,5ML,KIT,56 [VA Product]
C34904	DB11150	BARIUM SO4 92.5% PWDR [VA Product]
C34910	DB11150	BARIUM SO4 95% PWDR,RTL [VA Product]
C34908	DB11150	BARIUM SO4 95% ENEMA [VA Product]
C34914	DB11150	BARIUM SO4 98% PWDR,RTL [VA Product]
C48034	DB00497	OXYCODONE HCL 40MG TAB,SA [VA Product]
C40030	DB00055	DROTRECOGIN ALFA (ACTIVATED) 20MG/VIL INJ [VA Product]
C40032	DB00055	DROTRECOGIN ALFA (ACTIVATED) 5MG/VIL INJ [VA Product]
C51354	DB00202	SUCCINYLCHOLINE CHLORIDE 100MG/ML INJ [VA Product]
C34526	DB00289	ATOMOXETINE 18MG CAP [VA Product]
C34528	DB00289	ATOMOXETINE 25MG CAP [VA Product]
C44638	DB13139	LEVALBUTEROL HCL 0.1MG/ML SOLN,INHL,3ML [VA Product]
C34524	DB00289	ATOMOXETINE 10MG CAP [VA Product]
C51356	DB00202	SUCCINYLCHOLINE CHLORIDE 20MG/ML INJ [VA Product]
C34530	DB00289	ATOMOXETINE 40MG CAP [VA Product]
